"game_id","names","min_players","max_players","avg_time","min_time","max_time","year","geek_rating","num_votes","age","mechanic","owned","category1","category2","category3","category4","category5","category6","category7","category8","category9","category10","category11","category12","designer"
230802,"Azul",2,4,45,30,45,2017,7.73689,11182,8,"Pattern Building, Set Collection, Tile Placement",15712,"Abstract Strategy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Michael Kiesling"
126100,"Mythos Tales",1,10,120,120,120,2016,6.34888,812,13,"Co-operative Play, Storytelling",2550,"Deduction"," Horror"," Murder/Mystery"," Novel-based",NA,NA,NA,NA,NA,NA,NA,NA,"Hal Eccles, Will Kenyon, Jason Maxwell, Tim Uren"
34635,"Stone Age",2,4,90,60,90,2008,7.51835,34898,10,"Dice Rolling, Set Collection, Worker Placement",37220,"Dice"," Prehistoric",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bernd Brunnhofer"
32674,"Monsterpocalypse",2,4,60,60,60,2008,6.23689,944,12,"Dice Rolling, Variable Phase Order, Variable Player Powers",1668,"Collectible Components"," Fighting"," Miniatures"," Science Fiction",NA,NA,NA,NA,NA,NA,NA,NA,"Matt Wilson, Erik Yaple"
163937,"World of Yo-Ho",2,4,90,45,90,2016,5.81736,433,8,"Deck / Pool Building, Grid Movement, Variable Player Powers",1025,"Adventure"," Nautical"," Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,"none"
149097,"Spurs: A Tale in the Old West",3,5,90,90,90,2014,5.77222,261,13,"Deck / Pool Building, Roll / Spin and Move, Variable Player Powers",674,"Action / Dexterity"," Adventure"," American West"," Real-time",NA,NA,NA,NA,NA,NA,NA,NA,"Sean Brown, Ole Steiness"
29410,"Municipium",2,4,60,60,60,2008,5.99285,729,10,"Area Control / Area Influence, Point to Point Movement, Set Collection",1005,"Ancient",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reiner Knizia"
175307,"Adventure Time Love Letter",2,4,20,0,20,2015,6.39322,1253,10,"Hand Management, Player Elimination",2778,"Card Game"," Deduction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Seiji Kanai"
63543,"Horus Heresy (2010)",2,2,135,135,135,2010,6.35823,1472,13,"Area Movement, Campaign / Battle Card Driven, Hand Management, Time Track, Variable Player Powers",3760,"Miniatures"," Science Fiction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"John Goodenough, Jeff Tidball"
137237,"Bremerhaven",1,4,120,60,120,2013,5.79332,466,12,"Auction/Bidding, Pick-up and Deliver, Time Track, Worker Placement",899,"Economic"," Nautical",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robert Auerochs"
39856,"Dixit",3,6,30,30,30,2008,7.22186,36962,6,"Simultaneous Action Selection, Storytelling, Voting",49111,"Card Game"," Humor"," Party Game",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jean-Louis Roubira"
2678,"Voyage of the B.S.M. Pandora",1,1,90,90,90,1981,5.7061,274,10,"Hex-and-Counter",720,"Adventure"," Exploration"," Science Fiction"," Space Exploration",NA,NA,NA,NA,NA,NA,NA,NA,"John H. Butterfield, Edward J. Woods"
157322,"Dice Brewing",2,4,45,45,45,2014,5.70607,508,12,"Card Drafting, Dice Rolling, Set Collection, Worker Placement",843,"Dice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Filip Głowacz, Ireneusz Huszcza"
368,"Relationship Tightrope",3,5,30,30,30,1999,5.81967,987,8,"Hand Management, Simultaneous Action Selection, Trick-taking",1493,"Card Game",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reiner Knizia"
205359,"Star Wars: Destiny",2,2,30,30,30,2016,7.07149,2994,10,"Dice Rolling, Hand Management, Variable Player Powers",4966,"Card Game"," Collectible Components"," Dice"," Fighting"," Movies / TV / Radio theme"," Science Fiction",NA,NA,NA,NA,NA,NA,"Corey Konieczka, Lukas Litzsinger"
21804,"Traditional Card Games",0,0,0,0,0,0,5.89745,705,0,"none",1248,"Card Game"," Game System",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Uncredited)"
503,"Through the Desert",2,5,45,45,45,1998,6.89707,11175,10,"Area Enclosure, Route/Network Building",11615,"Abstract Strategy"," Animals"," Arabian",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reiner Knizia"
98315,"The Adventurers: The Pyramid of Horus",2,6,45,45,45,2011,6.26635,1741,13,"Action Point Allowance System, Dice Rolling, Grid Movement, Pick-up and Deliver, Press Your Luck, Variable Player Powers",2797,"Adventure"," Ancient"," Exploration"," Miniatures",NA,NA,NA,NA,NA,NA,NA,NA,"Guillaume Blossier, Frédéric Henry"
167828,"Roll Through the Ages: The Iron Age with Mediterranean Expansion",1,4,30,30,30,2014,5.70646,180,8,"Dice Rolling",566,"Ancient"," Civilization"," Dice",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Thomas Lehmann"
1544,"Beyond Balderdash",2,6,45,45,45,1993,6.38874,2589,10,"Paper-and-Pencil, Voting",3865,"Bluffing"," Party Game"," Word Game",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paul Toyne"
91034,"Laser Chess",2,2,30,30,30,2011,5.91791,587,9,"Grid Movement",1420,"Abstract Strategy"," Electronic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Luke Hooper, Michael Larson, Del Segura"
1577,"Source of the Nile",1,6,180,180,180,1978,5.81079,531,12,"none",1317,"Exploration",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ross Maker, Dave Wesely"
42997,"Blitz! A World in Conflict",1,5,480,30,480,2015,5.71265,137,12,"Area Control / Area Influence, Area Movement, Dice Rolling, Simulation",377,"Wargame"," World War II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dave LeLacheur"
144864,"Ascension: Darkness Unleashed",1,2,30,30,30,2013,6.26857,719,13,"Card Drafting, Deck / Pool Building, Hand Management",1773,"Card Game"," Fantasy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Justin Gary"
13456,"Vampire: Prince of the City",2,5,180,180,180,2006,5.75322,589,12,"Partnerships, Role Playing, Trading, Variable Player Powers",977,"Bluffing"," Horror"," Miniatures"," Negotiation"," Political",NA,NA,NA,NA,NA,NA,NA,"Mike Nudd"
43111,"Chaos in the Old World",3,4,120,60,120,2009,7.46053,12463,13,"Action Point Allowance System, Area Control / Area Influence, Area Movement, Dice Rolling, Hand Management, Role Playing, Take That, Variable Player Powers",13286,"Fantasy"," Fighting"," Horror"," Mythology"," Wargame",NA,NA,NA,NA,NA,NA,NA,"Eric M. Lang"
77130,"Sid Meier's Civilization: The Board Game",2,4,240,120,240,2010,7.25962,12533,13,"Card Drafting, Deck / Pool Building, Grid Movement, Hand Management, Modular Board, Rock-Paper-Scissors, Trading, Variable Player Powers",16541,"City Building"," Civilization"," Exploration"," Negotiation"," Video Game Theme",NA,NA,NA,NA,NA,NA,NA,"Kevin Wilson"
27940,"RattleSnake",2,4,15,15,15,2007,5.69877,1248,8,"Dice Rolling",1435,"Action / Dexterity"," Animals"," Children's Game"," Dice",NA,NA,NA,NA,NA,NA,NA,NA,"Roberto Di Meglio"
160958,"DC Comics Deck-Building Game: Rivals – Batman vs The Joker",2,2,30,30,30,2014,6.02849,625,15,"Deck / Pool Building",1808,"Card Game"," Comic Book / Strip",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Matt Hyra"
49276,"Battle for Moscow (second edition)",2,2,50,50,50,2009,5.78186,305,12,"Hex-and-Counter",802,"Wargame"," World War II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Frank Chadwick"
15033,"Australia",2,5,90,60,90,2005,6.04887,1328,10,"Action Point Allowance System, Area Control / Area Influence, Area Movement, Card Drafting, Hand Management",1506,"Aviation / Flight"," Exploration",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Michael Kiesling, Wolfgang Kramer"
4390,"Carcassonne: Hunters and Gatherers",2,5,45,30,45,2002,6.9398,9993,8,"Area Control / Area Influence, Tile Placement",12447,"Prehistoric",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Klaus-Jürgen Wrede"
178054,"A Study in Emerald (second edition)",2,5,60,60,60,2015,6.42382,1756,13,"Area Control / Area Influence, Auction/Bidding, Card Drafting, Deck / Pool Building, Hand Management, Partnerships, Point to Point Movement",3450,"Horror"," Murder/Mystery"," Novel-based"," Political"," Spies/Secret Agents"," Zombies",NA,NA,NA,NA,NA,NA,"Martin Wallace"
55763,"Mister X",2,6,60,60,60,2009,5.71634,283,10,"Hand Management, Partnerships, Point to Point Movement",512,"Bluffing"," Deduction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gabriele Mari"
170042,"Raiders of the North Sea",2,4,120,60,120,2015,7.35754,4995,12,"Hand Management, Set Collection, Worker Placement",7998,"Medieval"," Nautical",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Shem Phillips"
2091,"Legions of Steel",2,5,180,180,180,1992,5.64104,130,12,"Modular Board",268,"Fighting"," Miniatures"," Science Fiction",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Clark Browning, Marco Pecota, Derrick Villeneuve"
1309,"Die Magier von Pangea",2,4,60,60,60,2001,5.75263,633,10,"Modular Board, Pick-up and Deliver, Set Collection",947,"Economic"," Fantasy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ralf Burkert"
205896,"Rising Sun",3,5,120,90,120,2018,7.65202,5849,14,"Area Control / Area Influence, Area Movement, Card Drafting, Set Collection, Simultaneous Action Selection, Take That, Variable Phase Order, Variable Player Powers",10550,"Bluffing"," Fantasy"," Miniatures"," Mythology"," Negotiation"," Wargame",NA,NA,NA,NA,NA,NA,"Eric M. Lang"
280,"Neue Spiele im alten Rom",2,7,0,0,0,1994,5.6891,187,10,"none",423,"Abstract Strategy"," Game System",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reiner Knizia"
184346,"Go Nuts for Donuts",2,6,20,20,20,2017,5.89414,593,8,"Card Drafting, Set Collection",1405,"Bluffing"," Card Game"," Deduction",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zachary Eagle"
215616,"Ascension: Gift of the Elements",1,4,60,30,60,2017,5.73869,148,13,"Card Drafting, Deck / Pool Building, Hand Management",392,"Card Game"," Fantasy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gary Arant, Justin Gary"
3202,"RAF",1,1,180,180,180,1986,6.10047,546,12,"Campaign / Battle Card Driven",1212,"Aviation / Flight"," Wargame"," World War II",NA,NA,NA,NA,NA,NA,NA,NA,NA,"John H. Butterfield"
175989,"Pillars of Eternity: Lords of the Eastern Reach",1,4,120,60,120,2016,5.66092,236,13,"Hand Management",724,"Card Game"," City Building"," Fantasy"," Video Game Theme",NA,NA,NA,NA,NA,NA,NA,NA,"Chris Taylor (I)"
619,"The Bottle Imp",2,4,30,30,30,1995,6.37727,2631,10,"Trick-taking",3573,"Card Game",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Günter Cornett"
150013,"No Retreat 4! Italian Front: 1943-45",2,3,300,0,300,2015,5.73758,139,14,"Hex-and-Counter",717,"Wargame"," World War II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carl Paradis"
31133,"Ice Flow",2,4,45,45,45,2008,6.00088,1333,11,"Point to Point Movement, Tile Placement",1608,"Adventure"," Animals"," Puzzle"," Racing"," Travel",NA,NA,NA,NA,NA,NA,NA,"Dean Conrad, John Streets"
19624,"Freya's Folly",3,5,50,50,50,2005,5.75347,336,10,"Set Collection",515,"Mythology",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Don Bone"
1334,"Entdecker: Exploring New Horizons",2,4,90,90,90,2001,6.14315,1818,10,"Area Control / Area Influence, Modular Board, Tile Placement",2615,"Exploration"," Nautical",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Klaus Teuber"
29140,"Tumblin-Dice Jr.",2,2,5,5,5,2006,5.71017,230,6,"Dice Rolling",280,"Action / Dexterity"," Children's Game"," Dice",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Randy Nash"
1831,"North American Rails",2,6,120,120,120,1992,5.65418,166,12,"Crayon Rail System, Pick-up and Deliver, Route/Network Building",220,"Economic"," Trains"," Transportation",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Elaine Henninger, Joe Roznai, Bill Wordelmann"
696,"The Big Idea",3,6,45,45,45,2000,5.82921,807,10,"Stock Holding, Voting",1354,"Card Game"," Party Game",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"James Ernest"
8069,"Clue FX",2,4,30,30,30,2003,5.69916,545,8,"Hand Management, Paper-and-Pencil",1274,"Bluffing"," Deduction"," Electronic"," Murder/Mystery",NA,NA,NA,NA,NA,NA,NA,NA,"Craig Van Ness"
38904,"Wind River",3,4,60,60,60,2008,5.65964,229,12,"Grid Movement",287,"Abstract Strategy"," American West"," Animals",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dirk Liekens"
1645,"War of 1812",2,2,90,90,90,1973,6.01109,604,12,"Dice Rolling, Point to Point Movement, Secret Unit Deployment",1026,"American Indian Wars"," Napoleonic"," Wargame",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tom Dalgliesh, Lance Gutteridge"
301,"Campanile",2,5,30,30,30,1996,5.6496,334,10,"Area Control / Area Influence, Betting/Wagering, Hand Management, Tile Placement",578,"Card Game",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hanno Kuhn, Wilfried Kuhn"
478,"Citadels",2,8,60,20,60,2000,7.02662,41284,10,"Card Drafting, Set Collection, Variable Phase Order, Variable Player Powers",54428,"Bluffing"," Card Game"," City Building"," Fantasy"," Medieval",NA,NA,NA,NA,NA,NA,NA,"Bruno Faidutti"
169147,"Letter Tycoon",2,5,30,30,30,2015,6.07235,692,8,"Commodity Speculation, Hand Management, Set Collection, Variable Player Powers",1311,"Economic"," Word Game",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brad Brooks"
339,"Quiddler",1,8,30,30,30,1998,5.83959,2603,8,"Hand Management, Set Collection",5383,"Card Game"," Word Game",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Marsha J. Falco"
5072,"Carrom",2,4,60,60,60,0,6.31965,1324,6,"Partnerships",1442,"Action / Dexterity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Uncredited)"
207330,"Hellas",2,4,60,45,60,2016,5.72639,230,10,"Route/Network Building, Variable Phase Order, Worker Placement",265,"Ancient"," City Building",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stefan Dorra"
11159,"Dungeoneer: Haunted Woods of Malthorin",2,2,45,45,45,2004,5.74173,519,13,"Area Movement, Dice Rolling, Modular Board, Role Playing, Variable Player Powers",1275,"Adventure"," Fantasy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Thomas Denmark"
138431,"Galaxy Defenders",1,5,120,120,120,2014,6.49785,1293,12,"Co-operative Play, Dice Rolling, Grid Movement, Modular Board, Variable Player Powers",2682,"Fighting"," Miniatures"," Science Fiction",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simone Romano, Nunzio Surace"
13301,"Caribbean",2,4,30,30,30,2004,5.89377,1436,8,"Action / Movement Programming, Area Movement, Auction/Bidding, Pick-up and Deliver, Simultaneous Action Selection",1795,"Bluffing"," Nautical"," Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Michail Antonow, Jens-Peter Schliemann"
1690,"Unexploded Cow",2,6,25,25,25,2001,5.80537,1523,12,"Dice Rolling, Set Collection",3131,"Animals"," Card Game"," Economic"," Humor"," Print & Play",NA,NA,NA,NA,NA,NA,NA,"James Ernest, Paul Peterson"
8203,"Hey, That's My Fish!",2,4,20,20,20,2003,6.65584,16636,8,"Area Enclosure, Grid Movement, Modular Board",20598,"Abstract Strategy"," Animals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Günter Cornett, Alvydas Jakeliunas"
156776,"Warhammer 40,000: Conquest",2,2,45,45,45,2014,6.73143,2326,14,"Area Control / Area Influence, Hand Management, Set Collection",4556,"Card Game"," Collectible Components"," Fighting",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brad Andres, Nate French, Eric M. Lang"
182260,"Agent Decker",1,1,90,20,90,2015,5.67841,177,10,"Deck / Pool Building",305,"Card Game"," Print & Play"," Spies/Secret Agents",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Manuel Correia"
20077,"Kutuzov",2,4,360,360,360,2008,5.70731,211,12,"Campaign / Battle Card Driven",814,"Napoleonic"," Wargame",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mark McLaughlin, Fred Schachter"
225,"Icehouse",3,5,20,20,20,1989,5.87524,602,8,"none",1302,"Abstract Strategy"," Game System"," Real-time",NA,NA,NA,NA,NA,NA,NA,NA,NA,"John Cooper, Andrew Looney"
67928,"Puzzle Strike",2,4,20,20,20,2010,6.24353,1834,8,"Card Drafting, Deck / Pool Building, Hand Management, Player Elimination, Variable Player Powers",1818,"Card Game"," Fantasy"," Video Game Theme",NA,NA,NA,NA,NA,NA,NA,NA,NA,"David Sirlin"
112138,"Krosmaster: Arena",2,4,60,60,60,2012,6.46706,2971,14,"Action Point Allowance System, Card Drafting, Dice Rolling, Grid Movement, Variable Player Powers",6244,"Collectible Components"," Fantasy"," Fighting"," Miniatures",NA,NA,NA,NA,NA,NA,NA,NA,"Murat Célébi, Nicolas Degouy, TOT"
16362,"Hula Hippos",2,4,10,10,10,2005,5.67386,450,5,"none",518,"Action / Dexterity"," Animals"," Children's Game",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Heinz Meister"
148291,"Trieste",3,3,25,25,25,2013,5.93683,640,13,"Hand Management, Simultaneous Action Selection, Take That, Variable Player Powers",890,"Bluffing"," Card Game"," Renaissance",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Matthew Ma"
541,"Das Motorsportspiel",2,12,120,120,120,1995,5.98445,361,10,"Roll / Spin and Move, Simulation",451,"Racing"," Real-time"," Sports",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peter Steinke, Martin Wieland"
1513,"The Republic of Rome",1,6,300,300,300,1990,6.99485,3567,14,"Dice Rolling, Hand Management, Simulation, Variable Player Powers, Voting",5380,"Ancient"," Negotiation"," Political"," Wargame",NA,NA,NA,NA,NA,NA,NA,NA,"Richard Berthold, Don Greenwood, Robert Haines"
158130,"Tanto Cuore: Oktoberfest",2,4,45,45,45,2016,5.78242,207,13,"Card Drafting, Deck / Pool Building, Hand Management, Set Collection",824,"Card Game",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masayuki Kudou"
1520,"Monad",2,4,60,45,60,1969,5.71304,390,10,"Set Collection",1131,"Card Game",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sid Sackson"
3242,"Clash of the Gladiators",2,5,45,45,45,2002,5.66016,893,10,"Dice Rolling, Player Elimination",999,"Ancient"," Fighting",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reiner Knizia"
68076,"Conflict of Heroes: Guadalcanal – The Pacific 1942",2,4,60,60,60,2016,5.9822,262,12,"Action Point Allowance System, Dice Rolling, Hex-and-Counter, Modular Board",1047,"Wargame"," World War II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uwe Eickert, Gunter Eickert, Dean Halley"
5867,"10 Days in Europe",2,4,30,30,30,2002,6.14744,1669,10,"Hand Management, Route/Network Building",2008,"Educational"," Travel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Grafik Studio Krüger, Alan R. Moon, Aaron Weissblum"
137155,"Potato Man",2,5,40,40,40,2013,5.94346,649,10,"Trick-taking",858,"Card Game",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Günter Burkhardt, Wolfgang A. Lehmann"
95103,"Fortune and Glory: The Cliffhanger Game",1,8,240,90,240,2011,6.61347,2967,12,"Area Movement, Co-operative Play, Dice Rolling, Pick-up and Deliver, Press Your Luck, Roll / Spin and Move, Variable Player Powers",5155,"Adventure"," Miniatures",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jason C. Hill"
25008,"Italia",3,4,240,240,240,2006,5.73639,283,10,"Area Movement, Dice Rolling, Variable Player Powers",699,"Ancient"," Wargame",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Andreas Steding"
126163,"Tzolk'in: The Mayan Calendar",2,4,90,90,90,2012,7.78148,21391,13,"Set Collection, Worker Placement",24528,"Ancient"," Civilization"," Economic"," Farming"," Mythology",NA,NA,NA,NA,NA,NA,NA,"Simone Luciani, Daniele Tascini"
156714,"Doomtown: Reloaded",2,4,30,30,30,2014,6.52824,1861,12,"Area Control / Area Influence, Betting/Wagering, Hand Management, Variable Player Powers",5072,"American West"," Card Game"," City Building"," Fantasy"," Horror",NA,NA,NA,NA,NA,NA,NA,"Dave Williams (II), Mark Wootton"
25537,"Trötofant",2,4,10,10,10,2005,5.64674,125,5,"none",143,"Action / Dexterity"," Animals"," Children's Game",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Roberto Fraga"
433,"Shark",2,6,90,90,90,1987,6.0798,1190,12,"Commodity Speculation, Dice Rolling, Stock Holding",1679,"Economic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H. Jean Vanaise"
219232,"Ilôs",2,5,40,20,40,2017,5.69608,166,10,"Commodity Speculation, Hand Management, Modular Board, Stock Holding, Take That",197,"Card Game"," Exploration"," Renaissance",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Frédéric Guérard"
37165,"Warhammer 40,000 (fifth edition)",2,12,60,60,60,2008,6.05672,1012,0,"Dice Rolling, Modular Board, Variable Player Powers",1524,"Fighting"," Miniatures"," Science Fiction",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alessio Cavatore"
155802,"Korrigans",2,5,45,45,45,2014,5.66059,256,8,"Area Movement",551,"Fantasy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arnaud Urbon, Ludovic Vialla"
142325,"Kobayakawa",3,6,15,15,15,2013,5.96183,1363,9,"Betting/Wagering",2132,"Card Game"," Deduction"," Number",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jun Sasaki"
127398,"Legends of Andor",2,4,90,60,90,2012,7.06727,9970,10,"Area Movement, Co-operative Play, Dice Rolling, Variable Player Powers",17010,"Adventure"," Fantasy"," Fighting"," Puzzle",NA,NA,NA,NA,NA,NA,NA,NA,"Michael Menzel"
4493,"Kayanak",2,4,15,15,15,1999,5.73208,362,4,"Dice Rolling, Memory",675,"Action / Dexterity"," Children's Game",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peter-Paul Joopen"
144632,"City Council",2,5,60,60,60,2013,5.67344,364,12,"Tile Placement, Voting, Worker Placement",723,"City Building"," Negotiation"," Political",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Elad Goldsteen"
31808,"GUBS: A Game of Wit and Luck",2,6,20,20,20,2007,5.70905,1091,10,"Hand Management",2162,"Card Game"," Fantasy"," Party Game",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alex Medeiros, Cole Medeiros"
206931,"Noch mal!",1,6,20,20,0,2016,6.16279,863,8,"Dice Rolling",1511,"Dice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Inka Brand, Markus Brand"
16395,"Blokus Duo",2,2,15,15,15,2005,6.57249,4439,5,"Area Enclosure, Hand Management, Tile Placement",6272,"Abstract Strategy"," Territory Building",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bernard Tavitian"
195421,"Near and Far",2,4,120,60,120,2017,7.31798,3102,13,"Card Drafting, Dice Rolling, Route/Network Building, Set Collection, Storytelling, Variable Player Powers, Worker Placement",7774,"Adventure"," Exploration",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ryan Laukat"
14258,"Blood Feud in New York",2,6,180,180,180,2004,5.6787,641,12,"Area Control / Area Influence, Area Movement, Dice Rolling, Player Elimination",1103,"Economic"," Fighting"," Mafia"," Miniatures"," Negotiation"," Territory Building",NA,NA,NA,NA,NA,NA,"Kyle Weinandy"
163642,"Chimera Station",2,4,90,60,90,2017,6.42303,956,13,"Tile Placement, Variable Player Powers, Worker Placement",1811,"Science Fiction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mark Major"
92044,"Dungeons & Dragons: Conquest of Nerath Board Game",2,4,240,120,240,2011,6.24364,1369,12,"Dice Rolling, Partnerships",2855,"Fantasy"," Wargame",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Richard Baker, Mons Johnson, Peter Lee"
70323,"King of Tokyo",2,6,30,30,30,2011,7.17486,43525,8,"Area Control / Area Influence, Card Drafting, Dice Rolling, Player Elimination, Press Your Luck",61914,"Dice"," Fighting"," Movies / TV / Radio theme"," Science Fiction",NA,NA,NA,NA,NA,NA,NA,NA,"Richard Garfield"
127920,"Kanzume Goddess",2,6,45,45,45,2012,5.74424,369,10,"Deck / Pool Building, Hand Management, Variable Player Powers",750,"Card Game"," Mythology",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zhu Rong"
